Place,Var
geoId/36,Count_HousingUnit_2010To2013DateBuilt
geoId/36,Count_HousingUnit_2014OrLaterDateBuilt
geoId/36,Count_HousingUnit_Before1939DateBuilt
geoId/36,Count_HousingUnit_CompleteKitchenFacilities_OccupiedHousingUnit
geoId/36,Count_HousingUnit_CompletePlumbingFacilities_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HomeValue1000000To1499999USDollar
geoId/36,Count_HousingUnit_HomeValue1500000To1999999USDollar
geoId/36,Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit
geoId/36,Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone
geoId/36,Count_HousingUnit_HouseholderRaceAsianAlone
geoId/36,Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone
geoId/36,Count_HousingUnit_HouseholderRaceHispanicOrLatino
geoId/36,Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone
geoId/36,Count_HousingUnit_HouseholderRaceWhiteAlone
geoId/36,Count_HousingUnit_IncompleteKitchenFacilities_OccupiedHousingUnit
geoId/36,Count_HousingUnit_IncompletePlumbingFacilities_OccupiedHousingUnit
geoId/36,Count_HousingUnit_OwnerOccupied
geoId/36,Count_HousingUnit_VacantHousingUnit
geoId/36,Count_HousingUnit_WithRent_1000To1249USDollar
geoId/36,Count_HousingUnit_WithRent_100To149USDollar
geoId/36,Count_HousingUnit_WithRent_1250To1499USDollar
geoId/36,Count_HousingUnit_WithRent_1500To1999USDollar
geoId/36,Count_HousingUnit_WithRent_150To199USDollar
geoId/36,Count_HousingUnit_WithRent_2000OrMoreUSDollar
geoId/36,Count_HousingUnit_WithRent_2000To2499USDollar
geoId/36,Count_HousingUnit_WithRent_200To249USDollar
geoId/36,Count_HousingUnit_WithRent_2500To2999USDollar
geoId/36,Count_HousingUnit_WithRent_250To299USDollar
geoId/36,Count_HousingUnit_WithRent_3000To3499USDollar
geoId/36,Count_HousingUnit_WithRent_300To349USDollar
geoId/36,Count_HousingUnit_WithRent_3500OrMoreUSDollar
geoId/36,Count_HousingUnit_WithRent_350To399USDollar
geoId/36,Count_HousingUnit_WithRent_400To449USDollar
geoId/36,Count_HousingUnit_WithRent_450To499USDollar
geoId/36,Count_HousingUnit_WithRent_500To549USDollar
geoId/36,Count_HousingUnit_WithRent_550To599USDollar
geoId/36,Count_HousingUnit_WithRent_600To649USDollar
geoId/36,Count_HousingUnit_WithRent_650To699USDollar
geoId/36,Count_HousingUnit_WithRent_700To749USDollar
geoId/36,Count_HousingUnit_WithRent_750To799USDollar
geoId/36,Count_HousingUnit_WithRent_800To899USDollar
geoId/36,Count_HousingUnit_WithRent_900To999USDollar
geoId/36,Count_HousingUnit_WithRent_Upto100USDollar
geoId/36,Count_HousingUnit_WithTotal1Rooms
geoId/36,Count_HousingUnit_WithTotal2Rooms
geoId/36,Count_HousingUnit_WithTotal3Rooms
geoId/36,Count_HousingUnit_WithTotal4Rooms
geoId/36,Count_HousingUnit_WithTotal5Rooms
geoId/36,Count_HousingUnit_WithTotal6Rooms
geoId/36,Count_HousingUnit_WithTotal7Rooms
geoId/36,Count_HousingUnit_WithTotal8Rooms
geoId/36,Count_HousingUnit_WithTotal9OrMoreRooms
geoId/36,Count_IceStormEvent
geoId/36,Count_LakeEffectSnowEvent
geoId/36,Count_LandslideEvent
geoId/36,Count_MarineThunderstormWindEvent
geoId/36,Count_MedicalConditionIncident_SummerSeason_ConditionHeatStress_PatientDeceased
geoId/36,Count_Person
geoId/36,Count_Person_10To14Years_Female_AsianAlone
geoId/36,Count_Person_10To14Years_Female_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_10To14Years_Female_HispanicOrLatino
geoId/36,Count_Person_10To14Years_Female_SomeOtherRaceAlone
geoId/36,Count_Person_10To14Years_Female_TwoOrMoreRaces
geoId/36,Count_Person_10To14Years_Female_WhiteAlone
geoId/36,Count_Person_10To14Years_Female_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_10To14Years_Male_AsianAlone
geoId/36,Count_Person_10To14Years_Male_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_10To14Years_Male_HispanicOrLatino
geoId/36,Count_Person_10To14Years_Male_SomeOtherRaceAlone
geoId/36,Count_Person_10To14Years_Male_TwoOrMoreRaces
geoId/36,Count_Person_10To14Years_Male_WhiteAlone
geoId/36,Count_Person_10To14Years_Male_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_15OrMoreYears_Divorced_AsianAlone
geoId/36,Count_Person_15OrMoreYears_Divorced_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_15OrMoreYears_Divorced_HispanicOrLatino
geoId/36,Count_Person_15OrMoreYears_MarriedAndNotSeparated_AsianAlone
geoId/36,Count_Person_15OrMoreYears_MarriedAndNotSeparated_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_15OrMoreYears_MarriedAndNotSeparated_HispanicOrLatino
geoId/36,Count_Person_15OrMoreYears_NeverMarried_AsianAlone
geoId/36,Count_Person_15OrMoreYears_NeverMarried_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_15OrMoreYears_NeverMarried_HispanicOrLatino
geoId/36,Count_Person_15OrMoreYears_Widowed_AsianAlone
geoId/36,Count_Person_15OrMoreYears_Widowed_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_15OrMoreYears_Widowed_HispanicOrLatino
geoId/36,Count_Person_15To19Years_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPrivateSchool
geoId/36,Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPublicSchool
geoId/36,Count_Person_15To19Years_Female_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_15To19Years_Female_Divorced
geoId/36,Count_Person_15To19Years_Female_HispanicOrLatino
geoId/36,Count_Person_15To19Years_Female_NeverMarried
geoId/36,Count_Person_15To19Years_Female_Separated
geoId/36,Count_Person_15To19Years_Female_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_15To19Years_Female_Widowed
geoId/36,Count_Person_15To19Years_HispanicOrLatino
geoId/36,Count_Person_15To19Years_HispanicOrLatino_EnrolledInPrivateSchool
geoId/36,Count_Person_15To19Years_HispanicOrLatino_EnrolledInPublicSchool
geoId/36,Count_Person_15To19Years_Male_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_15To19Years_Male_Divorced
geoId/36,Count_Person_15To19Years_Male_HispanicOrLatino
geoId/36,Count_Person_15To19Years_Male_NeverMarried
geoId/36,Count_Person_15To19Years_Male_Separated
geoId/36,Count_Person_15To19Years_Male_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_15To19Years_Male_Widowed
geoId/36,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPrivateSchool
geoId/36,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPublicSchool
geoId/36,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf15000To24999USDollar_WithEarnings
geoId/36,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf25000To34999USDollar_WithEarnings
geoId/36,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf35000To49999USDollar_WithEarnings
geoId/36,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf4999OrLessUSDollar_WithEarnings
geoId/36,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf50000To74999USDollar_WithEarnings
geoId/36,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf5000To14999USDollar_WithEarnings
geoId/36,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf75000OrMoreUSDollar_WithEarnings
geoId/36,Count_Person_16OrMoreYears_PrivatelyOwnedEstablishment_NoHealthInsurance_UnpaidFamilyWorker_Worker
geoId/36,Count_Person_18To24Years
geoId/36,Count_Person_1To4Years
geoId/36,Count_Person_20To24Years_Female_AsianAlone
geoId/36,Count_Person_20To24Years_Female_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_20To24Years_Female_HispanicOrLatino
geoId/36,Count_Person_20To24Years_Female_SomeOtherRaceAlone
geoId/36,Count_Person_20To24Years_Female_TwoOrMoreRaces
geoId/36,Count_Person_20To24Years_Female_WhiteAlone
geoId/36,Count_Person_20To24Years_Female_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_20To24Years_Male_AsianAlone
geoId/36,Count_Person_20To24Years_Male_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_20To24Years_Male_HispanicOrLatino
geoId/36,Count_Person_20To24Years_Male_SomeOtherRaceAlone
geoId/36,Count_Person_20To24Years_Male_TwoOrMoreRaces
geoId/36,Count_Person_20To24Years_Male_WhiteAlone
geoId/36,Count_Person_20To24Years_Male_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentAssociatesDegree_Female
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentAssociatesDegree_Male
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegree_Female
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegree_Male
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentDoctorateDegree_Female
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentDoctorateDegree_Male
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentProfessionalSchoolDegree_Female
geoId/36,Count_Person_25OrMoreYears_EducationalAttainmentProfessionalSchoolDegree_Male
geoId/36,Count_Person_25To29Years_Female_AsianAlone
geoId/36,Count_Person_25To29Years_Female_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_25To29Years_Female_HispanicOrLatino
geoId/36,Count_Person_25To29Years_Female_SomeOtherRaceAlone
geoId/36,Count_Person_25To29Years_Female_TwoOrMoreRaces
geoId/36,Count_Person_25To29Years_Female_WhiteAlone
geoId/36,Count_Person_25To29Years_Female_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_25To29Years_Male_AsianAlone
geoId/36,Count_Person_25To29Years_Male_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_25To29Years_Male_HispanicOrLatino
geoId/36,Count_Person_25To29Years_Male_SomeOtherRaceAlone
geoId/36,Count_Person_25To29Years_Male_TwoOrMoreRaces
geoId/36,Count_Person_25To29Years_Male_WhiteAlone
geoId/36,Count_Person_25To29Years_Male_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_25To34Years
geoId/36,Count_Person_30To34Years_Female_AsianAlone
geoId/36,Count_Person_30To34Years_Female_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_30To34Years_Female_HispanicOrLatino
geoId/36,Count_Person_30To34Years_Female_SomeOtherRaceAlone
geoId/36,Count_Person_30To34Years_Female_TwoOrMoreRaces
geoId/36,Count_Person_30To34Years_Female_WhiteAlone
geoId/36,Count_Person_30To34Years_Female_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_30To34Years_Male_AsianAlone
geoId/36,Count_Person_30To34Years_Male_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_30To34Years_Male_HispanicOrLatino
geoId/36,Count_Person_30To34Years_Male_SomeOtherRaceAlone
geoId/36,Count_Person_30To34Years_Male_TwoOrMoreRaces
geoId/36,Count_Person_30To34Years_Male_WhiteAlone
geoId/36,Count_Person_30To34Years_Male_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_35To44Years
geoId/36,Count_Person_45To54Years
geoId/36,Count_Person_55To64Years
geoId/36,Count_Person_5OrMoreYears_AfricanLanguagesSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_ArabicSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_ArmenianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_BengaliSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_ChineseSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_FrenchInclPatoisCajunSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_GermanSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_GreekSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_GujaratiSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_HaitianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_HebrewSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_HindiSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_HungarianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_ItalianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_JapaneseSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_KhmerSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_KoreanSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/36,Count_Person_5OrMoreYears_LaotianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_MalayalamKannadaOrOtherDravidianLanguagesSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_MonKhmerCambodianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_NavajoSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_NepaliMarathiOrOtherIndicLanguagesSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/36,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn
geoId/36,Count_Person_5OrMoreYears_PersianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_PolishSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_PortugueseSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_PunjabiSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_RussianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_ScandinavianLanguagesSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_SerboCroatianSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/36,Count_Person_5OrMoreYears_SpanishSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_SpanishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/36,Count_Person_5OrMoreYears_SpanishSpokenAtHome_ForeignBorn
geoId/36,Count_Person_5OrMoreYears_TagalogSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_TamilSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_TeluguSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_ThaiSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_UkrainianOrOtherSlavicLanguagesSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_UrduSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_VietnameseSpokenAtHome
geoId/36,Count_Person_5OrMoreYears_YiddishSpokenAtHome
geoId/36,Count_Person_5To17Years
geoId/36,Count_Person_5To9Years_Female_AsianAlone
geoId/36,Count_Person_5To9Years_Female_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_5To9Years_Female_HispanicOrLatino
geoId/36,Count_Person_5To9Years_Female_SomeOtherRaceAlone
geoId/36,Count_Person_5To9Years_Female_TwoOrMoreRaces
geoId/36,Count_Person_5To9Years_Female_WhiteAlone
geoId/36,Count_Person_5To9Years_Female_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_5To9Years_Male_AsianAlone
geoId/36,Count_Person_5To9Years_Male_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_5To9Years_Male_HispanicOrLatino
geoId/36,Count_Person_5To9Years_Male_SomeOtherRaceAlone
geoId/36,Count_Person_5To9Years_Male_TwoOrMoreRaces
geoId/36,Count_Person_5To9Years_Male_WhiteAlone
geoId/36,Count_Person_5To9Years_Male_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_65To74Years
geoId/36,Count_Person_75OrMoreYears
geoId/36,Count_Person_85OrMoreYears_Female
geoId/36,Count_Person_85OrMoreYears_Female_AsianAlone
geoId/36,Count_Person_85OrMoreYears_Female_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_85OrMoreYears_Female_HispanicOrLatino
geoId/36,Count_Person_85OrMoreYears_Female_SomeOtherRaceAlone
geoId/36,Count_Person_85OrMoreYears_Female_TwoOrMoreRaces
geoId/36,Count_Person_85OrMoreYears_Female_WhiteAlone
geoId/36,Count_Person_85OrMoreYears_Female_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_85OrMoreYears_Male
geoId/36,Count_Person_85OrMoreYears_Male_AsianAlone
geoId/36,Count_Person_85OrMoreYears_Male_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_85OrMoreYears_Male_HispanicOrLatino
geoId/36,Count_Person_85OrMoreYears_Male_SomeOtherRaceAlone
geoId/36,Count_Person_85OrMoreYears_Male_TwoOrMoreRaces
geoId/36,Count_Person_85OrMoreYears_Male_WhiteAlone
geoId/36,Count_Person_85OrMoreYears_Male_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_AmericanIndianAndAlaskaNativeAlone
geoId/36,Count_Person_AsianAlone
geoId/36,Count_Person_BachelorOfArtsHumanitiesAndOtherMajor
geoId/36,Count_Person_BachelorOfBusinessMajor
geoId/36,Count_Person_BachelorOfEducationMajor
geoId/36,Count_Person_BachelorOfScienceAndEngineeringMajor
geoId/36,Count_Person_BachelorOfScienceAndEngineeringRelatedMajor
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_AsianAlone
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_HispanicOrLatino
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_NativeHawaiianOrOtherPacificIslanderAlone
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_SomeOtherRaceAlone
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_TwoOrMoreRaces
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_WhiteAlone
geoId/36,Count_Person_BelowPovertyLevelInThePast12Months_WhiteAloneNotHispanicOrLatino
geoId/36,Count_Person_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_DateOfEntry1990OrEarlier
geoId/36,Count_Person_DateOfEntry1990To1999
geoId/36,Count_Person_DateOfEntry2000To2009
geoId/36,Count_Person_DateOfEntry2010OrLater
geoId/36,Count_Person_DetailedHighSchool
geoId/36,Count_Person_DetailedMiddleSchool
geoId/36,Count_Person_DetailedPrimarySchool
geoId/36,Count_Person_Divorced
geoId/36,Count_Person_EducationalAttainment10ThGrade
geoId/36,Count_Person_EducationalAttainment11ThGrade
geoId/36,Count_Person_EducationalAttainment12ThGradeNoDiploma
geoId/36,Count_Person_EducationalAttainment1StGrade
geoId/36,Count_Person_EducationalAttainment2NdGrade
geoId/36,Count_Person_EducationalAttainment3RdGrade
geoId/36,Count_Person_EducationalAttainment4ThGrade
geoId/36,Count_Person_EducationalAttainment5ThGrade
geoId/36,Count_Person_EducationalAttainment6ThGrade
geoId/36,Count_Person_EducationalAttainment7ThGrade
geoId/36,Count_Person_EducationalAttainment8ThGrade
geoId/36,Count_Person_EducationalAttainment9ThGrade
geoId/36,Count_Person_EducationalAttainmentAssociatesDegree
geoId/36,Count_Person_EducationalAttainmentBachelorsDegree
geoId/36,Count_Person_EducationalAttainmentDoctorateDegree
geoId/36,Count_Person_EducationalAttainmentGraduateOrProfessionalDegree
geoId/36,Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency
geoId/36,Count_Person_EducationalAttainmentKindergarten
geoId/36,Count_Person_EducationalAttainmentMastersDegree
geoId/36,Count_Person_EducationalAttainmentNurserySchool
geoId/36,Count_Person_EducationalAttainmentPrimarySchool
geoId/36,Count_Person_EducationalAttainmentRegularHighSchoolDiploma
geoId/36,Count_Person_Employed
geoId/36,Count_Person_EnrolledInCollegeOrGraduateSchool
geoId/36,Count_Person_EnrolledInCollegeUndergraduateYears
geoId/36,Count_Person_EnrolledInKindergarten
geoId/36,Count_Person_Female
geoId/36,Count_Person_Female_BelowPovertyLevelInThePast12Months
geoId/36,Count_Person_Female_Divorced
geoId/36,Count_Person_Female_MarriedAndNotSeparated
geoId/36,Count_Person_Female_NeverMarried
geoId/36,Count_Person_Female_NoHealthInsurance
geoId/36,Count_Person_Female_ResidesInAdultCorrectionalFacilities
geoId/36,Count_Person_Female_ResidesInCollegeOrUniversityStudentHousing
geoId/36,Count_Person_Female_ResidesInGroupQuarters
geoId/36,Count_Person_Female_ResidesInInstitutionalizedGroupQuarters
geoId/36,Count_Person_Female_ResidesInNoninstitutionalizedGroupQuarters
geoId/36,Count_Person_Female_ResidesInNursingFacilities
geoId/36,Count_Person_Female_Widowed
geoId/36,Count_Person_Female_WithHealthInsurance
geoId/36,Count_Person_ForeignBorn
geoId/36,Count_Person_ForeignBorn_PlaceOfBirthAfrica
geoId/36,Count_Person_ForeignBorn_PlaceOfBirthCaribbean
geoId/36,Count_Person_ForeignBorn_PlaceOfBirthCentralAmericaExceptMexico
geoId/36,Count_Person_ForeignBorn_PlaceOfBirthMexico
geoId/36,Count_Person_ForeignBorn_PlaceOfBirthNorthamerica
geoId/36,Count_Person_ForeignBorn_PlaceOfBirthOceania
geoId/36,Count_Person_ForeignBorn_PlaceOfBirthSouthamerica
geoId/36,Count_Person_HispanicOrLatino
geoId/36,Count_Person_InLaborForce
geoId/36,Count_Person_IncomeOf10000To14999USDollar
geoId/36,Count_Person_IncomeOf25000To34999USDollar
geoId/36,Count_Person_IncomeOf35000To49999USDollar
geoId/36,Count_Person_IncomeOf50000To64999USDollar
geoId/36,Count_Person_IncomeOf65000To74999USDollar
geoId/36,Count_Person_IncomeOf75000OrMoreUSDollar
geoId/36,Count_Person_IncomeOfUpto9999USDollar
geoId/36,Count_Person_Male
geoId/36,Count_Person_Male_BelowPovertyLevelInThePast12Months
geoId/36,Count_Person_Male_Divorced
geoId/36,Count_Person_Male_MarriedAndNotSeparated
geoId/36,Count_Person_Male_NeverMarried
geoId/36,Count_Person_Male_NoHealthInsurance
geoId/36,Count_Person_Male_ResidesInAdultCorrectionalFacilities
geoId/36,Count_Person_Male_ResidesInCollegeOrUniversityStudentHousing
geoId/36,Count_Person_Male_ResidesInGroupQuarters
geoId/36,Count_Person_Male_ResidesInInstitutionalizedGroupQuarters
geoId/36,Count_Person_Male_ResidesInNoninstitutionalizedGroupQuarters
geoId/36,Count_Person_Male_ResidesInNursingFacilities
geoId/36,Count_Person_Male_Widowed
geoId/36,Count_Person_Male_WithHealthInsurance
geoId/36,Count_Person_MarriedAndNotSeparated
geoId/36,Count_Person_Native
geoId/36,Count_Person_NativeHawaiianOrOtherPacificIslanderAlone
geoId/36,Count_Person_NeverMarried
geoId/36,Count_Person_NoDisability
geoId/36,Count_Person_NoHealthInsurance
geoId/36,Count_Person_NoHealthInsurance_AmericanIndianOrAlaskaNativeAlone
geoId/36,Count_Person_NoHealthInsurance_AsianAlone
geoId/36,Count_Person_NoHealthInsurance_BlackOrAfricanAmericanAlone
geoId/36,Count_Person_NoHealthInsurance_HispanicOrLatino
geoId/36,Count_Person_NoHealthInsurance_NativeHawaiianOrOtherPacificIslanderAlone
geoId/36,Count_Person_NoHealthInsurance_WhiteAlone
geoId/36,Count_Person_NotAUSCitizen
geoId/36,Count_Person_NotInLaborForce
geoId/36,Count_Person_PerArea
geoId/36,Count_Person_PlaceOfBirthAsia
geoId/36,Count_Person_PlaceOfBirthEurope
geoId/36,Count_Person_ResidesInAdultCorrectionalFacilities
geoId/36,Count_Person_ResidesInAdultCorrectionalFacilities_Veteran
geoId/36,Count_Person_ResidesInCollegeOrUniversityStudentHousing
geoId/36,Count_Person_ResidesInCollegeOrUniversityStudentHousing_Veteran
geoId/36,Count_Person_ResidesInGroupQuarters
geoId/36,Count_Person_ResidesInGroupQuarters_Veteran
geoId/36,Count_Person_ResidesInInstitutionalizedGroupQuarters
geoId/36,Count_Person_ResidesInInstitutionalizedGroupQuarters_Veteran
geoId/36,Count_Person_ResidesInNoninstitutionalizedGroupQuarters
geoId/36,Count_Person_ResidesInNoninstitutionalizedGroupQuarters_Veteran
geoId/36,Count_Person_ResidesInNursingFacilities
geoId/36,Count_Person_ResidesInNursingFacilities_Veteran
geoId/36,Count_Person_SomeOtherRaceAlone
geoId/36,Count_Person_USCitizenBornInTheUnitedStates
